0.9797,0.0021601,0.0022424,0.0021601,0.0021601,0.0021601,0.0021601,0.0021601,0.0029388,0.0021601
0.17163,0.0044711,0.15764,0.0044711,0.0044711,0.0044711,0.0044711,0.01666,0.62724,0.0044711
0.0038827,0.0036544,0.93621,0.0036544,0.0036544,0.0036546,0.0036544,0.030236,0.0049379,0.0064647
0.0045239,0.0045239,0.0068756,0.0045239,0.0045355,0.012334,0.0045239,0.0045241,0.0045239,0.94911
0.0031791,0.0020851,0.0020851,0.0020851,0.52288,0.4572,0.0020851,0.0020885,0.0033208,0.0029884
0.37204,0.035855,0.00044265,0.0048692,0.00054316,0.00044269,0.013722,0.34128,0.23036,0.00044265
