-0.15243,-0.065678
1.5132,14.868
1.9659,44.065
0.24533,-3.5877
-0.01878,-14.322
2.162,31.899
0.27839,4.9092
-0.22965,-11.128
0.59828,9.9623
0.16858,-7.8098
