0.046444,0.0011935,0.0015287,0.0011935,0.94367,0.0011935,0.0011935,0.0011935,0.0011935,0.0011935
0.0065301,0.0038881,0.97407,0.0021159,0.0028162,0.0021159,0.0021159,0.0021159,0.0021159,0.0021159
0.0015416,0.6169,0.0021049,0.0038358,0.0015416,0.0015416,0.0015416,0.0015416,0.0015447,0.36791
0.00185,0.0018557,0.00185,0.40609,0.00185,0.0030258,0.0018509,0.00185,0.57357,0.0062015
0.001365,0.00080189,0.00080189,0.00080214,0.0008109,0.5811,0.40973,0.00080212,0.0029883,0.00080189
0.21742,0.0012767,0.0012767,0.0012767,0.71622,0.021323,0.0013413,0.02681,0.011784,0.0012767
