0.79547,0.20453,0,0,0,0
0,0.83355,0.16645,0,0,0
0,0,0.53559,0.46441,0,0
0,0,0,3.7936e-60,1,0
0,0,0,0,0.46792,0.53208
0,0,0,0,0,1
