0.63737,0.39735
44.104,4.0155
1.3418,-7.4301
91.984,8.9886
-8.0951,5.947
-10.508,-0.51575
59.275,2.3748
13.024,1.2494
6.2486,1.4894
-6.0923,-5.9951
