0.00084753,0.00084753,0.00084753,0.00084753,0.00089304,0.00084753,0.00084753,0.034286,0.00084753,0.00084753,0.9495,0.00084753,0.0014278,0.00084753,0.00084753,0.00084753,0.00084753,0.00084753,0.0011798,0.00084753
0.0014403,0.0014403,0.0014403,0.0014403,0.59458,0.0014403,0.0014449,0.0022261,0.0014403,0.0014403,0.0032655,0.0014403,0.36309,0.0014403,0.0014403,0.0014403,0.0014403,0.0014403,0.01523,0.0014403
0.002745,0.002745,0.002745,0.0027507,0.13117,0.002745,0.015357,0.0027459,0.002745,0.002745,0.45926,0.002745,0.24471,0.002745,0.002745,0.002745,0.0031643,0.002745,0.10789,0.002745
0.00056449,0.00056449,0.00056449,0.028788,0.0013288,0.00056449,0.22941,0.00056449,0.00056449,0.00056449,0.39746,0.00056449,0.00060881,0.00056449,0.00056449,0.00056449,0.33353,0.00056449,0.0015407,0.00056449
