-5.6488,-1.0449
6.3383,0.24058
2.2809,-7.2645
-3.6823,4.8726
-0.95395,-0.27796
-12.921,-0.030681
-15.972,-0.17963
-41.447,0.045326
-8.7795,2.9807
2.2236,6.2047
