6.3035,0.61858
-9.8956,0.47291
-14.882,-0.05395
0.025503,-19.465
1.0147,13.317
-53.617,-0.16698
0.97223,-5.9549
-3.3442,-0.11269
51.888,2.6867
-36.3,-23.439
0.18215,0.034376
37.833,27.573
-0.13164,6.6221
13.041,1.6816
8.1277,-7.3234
-9.0369,6.9158
0.26234,-11.285
30.473,-35.932
-2.9773,40.325
-8.1467,-6.7704
