51.087,1.8418,-0.016815,2.2215e-05,-8.6036e-07,-6.2241e-06,0.7993,0.0041544,0.04451
1.8418,12.797,-0.059806,-8.6036e-07,2.5884e-05,3.6612e-06,0.0041544,0.25437,-0.001065
-0.016815,-0.059806,0.025646,-6.2241e-06,3.6612e-06,0.00023944,0.04451,-0.001065,0.033012
