0.45619,0.28215,0.16265,0.070662,0.017912,0.005275,0.0027667,0.0016281,0.00055733,0.00023099
0.98736,0.004009,0.00097267,0.00097635,0.0013602,0.0012679,0.0011609,0.0010988,0.0011467,0.00052546
